timestamp,src_ip,dst_ip,bytes,sensor_type,port
2025-12-18 16:34:55.800264,192.168.1.23,10.0.0.1,693,soil_moisture,443
2025-12-19 04:56:55.800289,192.168.1.23,10.0.0.1,329,temp,1883
2025-12-19 10:11:55.800315,192.168.1.12,10.0.0.1,243,pesticide,8080
2025-12-18 18:54:55.800340,192.168.1.42,10.0.0.1,282,humidity,443
2025-12-19 02:31:55.800365,192.168.1.45,10.0.0.1,87,temp,8080
2025-12-18 17:04:55.800394,192.168.1.11,10.0.0.1,266,humidity,8080
2025-12-19 10:47:55.800417,192.168.1.7,10.0.0.1,461,pesticide,8080
2025-12-19 11:55:55.800440,192.168.1.24,10.0.0.1,120,pesticide,1883
2025-12-19 07:09:55.800464,192.168.1.28,10.0.0.1,463,pesticide,8080
2025-12-19 09:16:55.800488,192.168.1.17,10.0.0.1,560,humidity,1883
2025-12-19 05:24:55.800521,192.168.1.29,10.0.0.1,620,temp,443
2025-12-19 10:34:55.800547,192.168.1.15,10.0.0.1,769,humidity,1883
2025-12-19 02:20:55.800571,192.168.1.40,10.0.0.1,160,soil_moisture,8080
2025-12-18 20:25:55.800596,192.168.1.32,10.0.0.1,507,humidity,443
2025-12-18 20:41:55.800621,192.168.1.37,10.0.0.1,53,pesticide,8080
2025-12-19 02:25:55.800646,192.168.1.16,10.0.0.1,311,humidity,8080
2025-12-19 08:09:55.800674,203.0.113.136,10.0.0.1,10140,temp,443
2025-12-18 18:06:55.800701,192.168.1.5,10.0.0.1,446,temp,8080
2025-12-18 20:53:55.800727,192.168.1.34,10.0.0.1,296,pesticide,443
2025-12-19 02:42:55.800753,192.168.1.29,10.0.0.1,147,pesticide,1883
2025-12-18 16:36:55.800776,192.168.1.26,10.0.0.1,633,temp,8080
2025-12-18 16:11:55.800802,192.168.1.14,10.0.0.1,699,pesticide,1883
2025-12-18 17:05:55.800828,192.168.1.1,10.0.0.1,222,humidity,443
2025-12-19 04:49:55.800852,192.168.1.23,10.0.0.1,347,pesticide,443
2025-12-18 21:51:55.800876,192.168.1.9,10.0.0.1,459,pesticide,8080
2025-12-19 15:27:55.800907,192.168.1.9,10.0.0.1,710,soil_moisture,1883
2025-12-19 13:05:55.800935,192.168.1.29,10.0.0.1,636,temp,1883
2025-12-18 18:37:55.800961,192.168.1.11,10.0.0.1,310,temp,1883
2025-12-19 09:34:55.800987,192.168.1.13,10.0.0.1,127,temp,8080
2025-12-19 00:15:55.801017,192.168.1.10,10.0.0.1,211,humidity,1883
2025-12-19 09:27:55.801043,192.168.1.1,10.0.0.1,287,pesticide,8080
2025-12-18 22:16:55.801067,192.168.1.13,10.0.0.1,206,humidity,1883
2025-12-18 20:20:55.801094,192.168.1.6,10.0.0.1,427,pesticide,1883
2025-12-19 06:01:55.801118,192.168.1.7,10.0.0.1,469,soil_moisture,8080
2025-12-18 21:53:55.801146,192.168.1.17,10.0.0.1,703,pesticide,443
2025-12-18 21:49:55.801187,192.168.1.8,10.0.0.1,465,pesticide,1883
2025-12-18 20:34:55.801213,192.168.1.9,10.0.0.1,574,soil_moisture,1883
2025-12-19 09:58:55.801239,192.168.1.10,10.0.0.1,712,soil_moisture,8080
2025-12-18 19:24:55.801265,192.168.1.1,10.0.0.1,504,temp,1883
2025-12-19 15:42:55.801294,203.0.113.176,10.0.0.1,16865,pesticide,1883
2025-12-18 17:54:55.801325,203.0.113.186,10.0.0.1,10922,temp,1883
2025-12-18 18:48:55.801353,192.168.1.1,10.0.0.1,366,pesticide,1883
2025-12-19 06:43:55.801380,192.168.1.17,10.0.0.1,483,temp,443
2025-12-19 00:34:55.801409,192.168.1.45,10.0.0.1,189,pesticide,1883
2025-12-19 15:19:55.801441,192.168.1.41,10.0.0.1,762,temp,1883
2025-12-18 21:01:55.801469,192.168.1.46,10.0.0.1,565,humidity,8080
2025-12-18 16:01:55.801496,192.168.1.8,10.0.0.1,737,humidity,8080
2025-12-19 11:54:55.801531,192.168.1.39,10.0.0.1,297,pesticide,1883
2025-12-18 21:15:55.801557,192.168.1.10,10.0.0.1,67,soil_moisture,8080
2025-12-18 17:59:55.801584,192.168.1.17,10.0.0.1,205,pesticide,8080
2025-12-19 14:16:55.801611,192.168.1.27,10.0.0.1,358,pesticide,8080
2025-12-19 14:53:55.801639,192.168.1.38,10.0.0.1,725,soil_moisture,1883
2025-12-19 02:14:55.801667,192.168.1.41,10.0.0.1,546,soil_moisture,1883
2025-12-19 10:43:55.801696,192.168.1.27,10.0.0.1,455,temp,8080
2025-12-18 20:06:55.801726,203.0.113.106,10.0.0.1,17288,soil_moisture,8080
2025-12-19 02:12:55.801753,192.168.1.15,10.0.0.1,193,soil_moisture,443
2025-12-19 04:29:55.801782,192.168.1.24,10.0.0.1,738,pesticide,1883
2025-12-18 19:47:55.801808,192.168.1.45,10.0.0.1,661,temp,8080
2025-12-19 01:07:55.801832,192.168.1.10,10.0.0.1,472,pesticide,443
2025-12-18 20:11:55.801859,203.0.113.164,10.0.0.1,14705,soil_moisture,1883
2025-12-19 09:15:55.801885,192.168.1.36,10.0.0.1,498,temp,8080
2025-12-18 18:20:55.801914,192.168.1.38,10.0.0.1,537,soil_moisture,1883
2025-12-18 16:38:55.801942,192.168.1.41,10.0.0.1,583,soil_moisture,8080
2025-12-19 07:59:55.801967,192.168.1.39,10.0.0.1,188,pesticide,443
2025-12-19 06:12:55.801995,192.168.1.32,10.0.0.1,385,soil_moisture,8080
2025-12-19 05:05:55.802020,192.168.1.49,10.0.0.1,775,pesticide,1883
2025-12-19 07:34:55.802044,192.168.1.15,10.0.0.1,673,humidity,443
2025-12-19 14:37:55.802068,192.168.1.44,10.0.0.1,307,pesticide,443
2025-12-19 14:37:55.802093,192.168.1.14,10.0.0.1,648,soil_moisture,1883
2025-12-19 03:19:55.802118,192.168.1.3,10.0.0.1,385,pesticide,443
2025-12-19 05:45:55.802144,192.168.1.47,10.0.0.1,373,temp,443
2025-12-19 00:44:55.802185,192.168.1.10,10.0.0.1,354,soil_moisture,443
2025-12-19 15:04:55.802211,192.168.1.4,10.0.0.1,672,humidity,443
2025-12-19 11:25:55.802235,192.168.1.32,10.0.0.1,603,pesticide,443
2025-12-18 16:42:55.802265,192.168.1.30,10.0.0.1,440,temp,1883
2025-12-18 22:30:55.802290,192.168.1.5,10.0.0.1,646,soil_moisture,8080
2025-12-19 12:35:55.802315,192.168.1.22,10.0.0.1,616,temp,443
2025-12-19 15:18:55.802340,192.168.1.15,10.0.0.1,454,humidity,1883
2025-12-19 13:12:55.802365,192.168.1.34,10.0.0.1,173,temp,8080
2025-12-18 21:19:55.802391,192.168.1.45,10.0.0.1,786,soil_moisture,443
2025-12-19 08:09:55.802418,192.168.1.34,10.0.0.1,582,pesticide,1883
2025-12-18 16:17:55.802443,192.168.1.42,10.0.0.1,491,pesticide,443
2025-12-19 09:42:55.802469,192.168.1.37,10.0.0.1,329,humidity,443
2025-12-19 02:47:55.802498,192.168.1.3,10.0.0.1,375,pesticide,443
2025-12-19 02:21:55.802533,192.168.1.28,10.0.0.1,791,humidity,443
2025-12-18 22:05:55.802557,192.168.1.4,10.0.0.1,652,pesticide,443
2025-12-19 10:17:55.802582,192.168.1.38,10.0.0.1,626,humidity,8080
2025-12-18 16:01:55.802609,203.0.113.29,10.0.0.1,6428,soil_moisture,443
2025-12-19 03:02:55.802635,192.168.1.8,10.0.0.1,761,soil_moisture,8080
2025-12-19 09:01:55.802659,192.168.1.40,10.0.0.1,727,pesticide,443
2025-12-19 13:38:55.802685,192.168.1.50,10.0.0.1,411,soil_moisture,8080
2025-12-19 08:47:55.802711,192.168.1.31,10.0.0.1,486,humidity,8080
2025-12-19 04:40:55.802741,192.168.1.37,10.0.0.1,251,temp,8080
2025-12-18 21:52:55.802766,192.168.1.31,10.0.0.1,417,temp,443
2025-12-18 18:29:55.802791,192.168.1.23,10.0.0.1,424,soil_moisture,443
2025-12-18 19:29:55.802816,192.168.1.43,10.0.0.1,113,pesticide,443
2025-12-19 01:59:55.802841,192.168.1.12,10.0.0.1,399,temp,1883
2025-12-19 13:06:55.802866,192.168.1.22,10.0.0.1,526,soil_moisture,1883
2025-12-18 23:31:55.802892,192.168.1.28,10.0.0.1,417,pesticide,8080
2025-12-19 13:29:55.802918,192.168.1.33,10.0.0.1,579,humidity,1883
2025-12-19 14:26:55.802943,192.168.1.11,10.0.0.1,146,humidity,443
2025-12-19 02:37:55.802968,192.168.1.2,10.0.0.1,596,humidity,1883
2025-12-19 00:52:55.802994,192.168.1.9,10.0.0.1,224,temp,8080
2025-12-18 17:57:55.803026,192.168.1.48,10.0.0.1,642,humidity,1883
2025-12-19 12:49:55.803052,192.168.1.20,10.0.0.1,334,humidity,8080
2025-12-19 11:40:55.803078,192.168.1.37,10.0.0.1,264,soil_moisture,443
2025-12-18 22:54:55.803103,192.168.1.49,10.0.0.1,706,pesticide,1883
2025-12-19 11:48:55.803128,192.168.1.43,10.0.0.1,451,temp,8080
2025-12-19 03:05:55.803168,192.168.1.15,10.0.0.1,165,humidity,8080
2025-12-18 19:28:55.803197,192.168.1.8,10.0.0.1,109,humidity,1883
2025-12-18 17:29:55.803223,192.168.1.9,10.0.0.1,547,pesticide,8080
2025-12-19 01:50:55.803248,192.168.1.10,10.0.0.1,192,pesticide,443
2025-12-19 03:55:55.803274,192.168.1.20,10.0.0.1,351,temp,443
2025-12-18 21:18:55.803300,192.168.1.27,10.0.0.1,467,soil_moisture,8080
2025-12-19 06:40:55.803327,192.168.1.47,10.0.0.1,406,humidity,8080
2025-12-18 17:45:55.803353,192.168.1.27,10.0.0.1,327,temp,443
2025-12-19 09:24:55.803378,192.168.1.31,10.0.0.1,512,temp,443
2025-12-19 12:07:55.803404,192.168.1.36,10.0.0.1,710,temp,443
2025-12-19 11:50:55.803431,192.168.1.40,10.0.0.1,233,pesticide,1883
2025-12-19 05:26:55.803457,192.168.1.20,10.0.0.1,722,pesticide,8080
2025-12-18 23:06:55.803483,192.168.1.48,10.0.0.1,238,temp,8080
2025-12-19 07:58:55.803518,192.168.1.14,10.0.0.1,399,pesticide,1883
2025-12-19 11:40:55.803548,192.168.1.20,10.0.0.1,170,temp,8080
2025-12-18 19:05:55.803574,192.168.1.38,10.0.0.1,480,pesticide,1883
2025-12-18 16:05:55.803602,192.168.1.32,10.0.0.1,786,humidity,8080
2025-12-18 23:13:55.803627,192.168.1.49,10.0.0.1,609,humidity,1883
2025-12-19 09:07:55.803652,192.168.1.7,10.0.0.1,482,soil_moisture,1883
2025-12-19 06:20:55.803677,192.168.1.34,10.0.0.1,268,soil_moisture,443
2025-12-19 01:16:55.803704,203.0.113.88,10.0.0.1,6150,temp,1883
2025-12-18 23:56:55.803732,192.168.1.1,10.0.0.1,324,soil_moisture,1883
2025-12-19 14:50:55.803757,192.168.1.45,10.0.0.1,638,soil_moisture,443
2025-12-18 18:32:55.803782,192.168.1.17,10.0.0.1,137,pesticide,443
2025-12-19 01:12:55.803808,192.168.1.3,10.0.0.1,603,pesticide,1883
2025-12-19 09:55:55.803834,192.168.1.22,10.0.0.1,517,pesticide,8080
2025-12-19 14:22:55.803860,192.168.1.16,10.0.0.1,692,pesticide,443
2025-12-18 23:57:55.803885,192.168.1.35,10.0.0.1,508,pesticide,1883
2025-12-18 22:12:55.803911,192.168.1.50,10.0.0.1,741,pesticide,443
2025-12-18 21:49:55.803936,192.168.1.31,10.0.0.1,152,soil_moisture,443
2025-12-18 17:48:55.803962,192.168.1.7,10.0.0.1,800,temp,443
2025-12-18 19:34:55.803991,203.0.113.147,10.0.0.1,16136,humidity,8080
2025-12-18 22:50:55.804018,192.168.1.3,10.0.0.1,431,humidity,8080
2025-12-18 17:00:55.804045,192.168.1.1,10.0.0.1,71,humidity,8080
2025-12-19 13:38:55.804075,192.168.1.10,10.0.0.1,626,soil_moisture,1883
2025-12-18 17:11:55.804101,192.168.1.3,10.0.0.1,696,temp,1883
2025-12-19 11:26:55.804126,192.168.1.20,10.0.0.1,786,pesticide,1883
2025-12-19 07:29:55.804167,192.168.1.23,10.0.0.1,305,soil_moisture,8080
2025-12-19 01:25:55.804192,192.168.1.37,10.0.0.1,508,temp,8080
2025-12-19 13:55:55.804215,192.168.1.44,10.0.0.1,799,humidity,1883
2025-12-18 17:03:55.804241,192.168.1.14,10.0.0.1,533,soil_moisture,8080
2025-12-19 11:23:55.804267,192.168.1.48,10.0.0.1,384,pesticide,8080
2025-12-18 18:13:55.804294,192.168.1.41,10.0.0.1,148,humidity,1883
2025-12-19 15:09:55.804320,192.168.1.5,10.0.0.1,146,temp,8080
2025-12-19 15:29:55.804347,192.168.1.46,10.0.0.1,241,humidity,1883
2025-12-19 05:51:55.804374,192.168.1.42,10.0.0.1,692,pesticide,443
2025-12-18 18:26:55.804400,192.168.1.36,10.0.0.1,628,pesticide,443
2025-12-19 02:30:55.804426,192.168.1.36,10.0.0.1,214,humidity,443
2025-12-18 20:24:55.804458,192.168.1.11,10.0.0.1,293,pesticide,8080
2025-12-19 15:38:55.804486,192.168.1.12,10.0.0.1,611,pesticide,443
2025-12-19 04:25:55.804520,192.168.1.50,10.0.0.1,419,soil_moisture,443
2025-12-19 03:55:55.804547,192.168.1.10,10.0.0.1,254,humidity,8080
2025-12-19 15:17:55.804575,203.0.113.84,10.0.0.1,7439,pesticide,8080
2025-12-19 03:53:55.804604,192.168.1.13,10.0.0.1,110,pesticide,443
2025-12-19 07:46:55.804631,192.168.1.29,10.0.0.1,211,temp,8080
2025-12-19 01:09:55.804658,192.168.1.35,10.0.0.1,109,soil_moisture,1883
2025-12-18 23:11:55.804683,192.168.1.3,10.0.0.1,667,humidity,1883
2025-12-19 13:07:55.804708,192.168.1.16,10.0.0.1,219,humidity,443
2025-12-19 09:08:55.804734,192.168.1.18,10.0.0.1,702,humidity,8080
2025-12-19 12:17:55.804761,192.168.1.48,10.0.0.1,453,soil_moisture,443
2025-12-18 17:00:55.804787,192.168.1.18,10.0.0.1,451,soil_moisture,8080
2025-12-19 07:07:55.804814,192.168.1.24,10.0.0.1,177,temp,443
2025-12-19 11:14:55.804840,192.168.1.13,10.0.0.1,176,pesticide,1883
2025-12-19 13:12:55.804865,192.168.1.45,10.0.0.1,379,temp,443
2025-12-19 08:45:55.804892,192.168.1.37,10.0.0.1,752,soil_moisture,443
2025-12-19 09:36:55.804918,192.168.1.17,10.0.0.1,74,humidity,8080
2025-12-19 01:49:55.804944,192.168.1.13,10.0.0.1,61,humidity,8080
2025-12-18 22:11:55.804970,192.168.1.20,10.0.0.1,140,humidity,443
2025-12-19 14:13:55.804996,192.168.1.6,10.0.0.1,282,soil_moisture,443
2025-12-19 08:59:55.805023,192.168.1.29,10.0.0.1,450,humidity,443
2025-12-19 10:19:55.805049,192.168.1.21,10.0.0.1,427,soil_moisture,443
2025-12-18 18:13:55.805075,192.168.1.40,10.0.0.1,280,humidity,8080
2025-12-19 14:02:55.805102,192.168.1.34,10.0.0.1,761,soil_moisture,1883
2025-12-19 05:58:55.805132,192.168.1.13,10.0.0.1,61,temp,1883
2025-12-19 15:17:55.805172,192.168.1.5,10.0.0.1,639,pesticide,1883
2025-12-19 09:51:55.805200,192.168.1.46,10.0.0.1,182,temp,8080
2025-12-19 15:42:55.805229,203.0.113.191,10.0.0.1,18487,pesticide,443
2025-12-19 14:51:55.805256,192.168.1.1,10.0.0.1,397,pesticide,8080
2025-12-19 11:00:55.805282,192.168.1.11,10.0.0.1,789,soil_moisture,443
2025-12-19 10:56:55.805309,192.168.1.16,10.0.0.1,61,humidity,8080
2025-12-18 19:28:55.805339,192.168.1.26,10.0.0.1,772,temp,8080
2025-12-19 10:49:55.805367,192.168.1.12,10.0.0.1,768,humidity,443
2025-12-19 08:49:55.805392,192.168.1.20,10.0.0.1,342,pesticide,8080
2025-12-19 08:03:55.805419,192.168.1.39,10.0.0.1,695,soil_moisture,8080
2025-12-18 20:13:55.805445,192.168.1.43,10.0.0.1,644,temp,1883
2025-12-19 08:14:55.805472,192.168.1.50,10.0.0.1,771,soil_moisture,8080
2025-12-18 21:17:55.805499,192.168.1.13,10.0.0.1,789,humidity,8080
2025-12-18 18:56:55.805534,192.168.1.44,10.0.0.1,244,temp,1883
2025-12-18 18:53:55.805562,192.168.1.25,10.0.0.1,760,pesticide,8080
2025-12-19 03:41:55.805588,192.168.1.19,10.0.0.1,407,soil_moisture,443
2025-12-18 18:36:55.805614,192.168.1.13,10.0.0.1,151,humidity,8080
2025-12-19 05:43:55.805640,192.168.1.35,10.0.0.1,589,soil_moisture,8080
2025-12-19 12:48:55.805670,192.168.1.45,10.0.0.1,564,pesticide,8080
2025-12-19 08:55:55.805697,192.168.1.3,10.0.0.1,52,pesticide,443
2025-12-19 04:54:55.805723,192.168.1.16,10.0.0.1,362,soil_moisture,1883
2025-12-19 00:05:55.805750,192.168.1.21,10.0.0.1,668,pesticide,443
2025-12-19 09:43:55.805776,192.168.1.17,10.0.0.1,429,pesticide,443
2025-12-19 07:38:55.805803,192.168.1.7,10.0.0.1,653,pesticide,8080
2025-12-19 14:12:55.805829,192.168.1.3,10.0.0.1,60,soil_moisture,8080
2025-12-19 12:18:55.805855,192.168.1.48,10.0.0.1,339,temp,443
2025-12-19 14:56:55.805881,192.168.1.19,10.0.0.1,571,soil_moisture,443
2025-12-19 14:54:55.805908,192.168.1.6,10.0.0.1,349,pesticide,1883
2025-12-19 00:26:55.805934,192.168.1.42,10.0.0.1,637,pesticide,1883
2025-12-19 12:19:55.805960,192.168.1.25,10.0.0.1,299,pesticide,443
2025-12-19 08:27:55.805986,192.168.1.47,10.0.0.1,67,pesticide,1883
2025-12-19 01:14:55.806013,192.168.1.10,10.0.0.1,586,pesticide,1883
2025-12-18 22:03:55.806040,203.0.113.231,10.0.0.1,17773,humidity,1883
2025-12-19 01:56:55.806068,203.0.113.211,10.0.0.1,9931,pesticide,8080
2025-12-19 09:07:55.806094,192.168.1.11,10.0.0.1,641,pesticide,8080
2025-12-19 06:24:55.806120,192.168.1.44,10.0.0.1,590,pesticide,1883
2025-12-19 07:46:55.806146,192.168.1.16,10.0.0.1,54,soil_moisture,443
2025-12-19 10:50:55.806188,192.168.1.5,10.0.0.1,415,pesticide,1883
2025-12-19 03:10:55.806216,192.168.1.1,10.0.0.1,280,soil_moisture,1883
2025-12-19 13:13:55.806242,192.168.1.17,10.0.0.1,666,humidity,8080
2025-12-19 04:30:55.806268,192.168.1.34,10.0.0.1,250,humidity,1883
2025-12-19 06:25:55.806293,192.168.1.28,10.0.0.1,134,humidity,8080
2025-12-18 16:02:55.806318,192.168.1.12,10.0.0.1,310,pesticide,443
2025-12-19 09:56:55.806341,192.168.1.15,10.0.0.1,707,soil_moisture,1883
2025-12-19 10:58:55.806364,192.168.1.40,10.0.0.1,379,soil_moisture,1883
2025-12-18 21:03:55.806387,192.168.1.12,10.0.0.1,327,pesticide,8080
2025-12-19 06:05:55.806411,192.168.1.43,10.0.0.1,579,temp,8080
2025-12-18 16:19:55.806436,192.168.1.1,10.0.0.1,619,pesticide,443
2025-12-19 02:49:55.806461,192.168.1.24,10.0.0.1,401,pesticide,443
2025-12-18 22:09:55.806488,192.168.1.7,10.0.0.1,138,humidity,8080
2025-12-19 03:52:55.806521,192.168.1.20,10.0.0.1,695,soil_moisture,8080
2025-12-19 10:52:55.806549,192.168.1.15,10.0.0.1,67,humidity,1883
2025-12-19 11:59:55.806576,192.168.1.41,10.0.0.1,114,humidity,1883
2025-12-18 19:56:55.806603,192.168.1.36,10.0.0.1,500,soil_moisture,8080
2025-12-18 23:28:55.806631,192.168.1.9,10.0.0.1,761,soil_moisture,443
2025-12-18 22:59:55.806657,192.168.1.29,10.0.0.1,331,humidity,1883
2025-12-19 10:39:55.806684,192.168.1.10,10.0.0.1,163,humidity,8080
2025-12-19 11:40:55.806716,192.168.1.22,10.0.0.1,259,pesticide,8080
2025-12-18 21:58:55.806743,192.168.1.24,10.0.0.1,606,temp,443
2025-12-19 08:36:55.806768,192.168.1.25,10.0.0.1,741,pesticide,1883
2025-12-19 15:27:55.806797,192.168.1.11,10.0.0.1,419,humidity,8080
2025-12-18 16:44:55.806824,192.168.1.16,10.0.0.1,408,humidity,443
2025-12-19 15:32:55.806854,192.168.1.49,10.0.0.1,514,soil_moisture,1883
2025-12-18 17:28:55.806877,192.168.1.31,10.0.0.1,796,pesticide,1883
2025-12-18 23:18:55.806905,203.0.113.18,10.0.0.1,11630,soil_moisture,443
2025-12-19 09:59:55.806932,192.168.1.30,10.0.0.1,234,temp,1883
2025-12-19 15:51:55.806957,192.168.1.46,10.0.0.1,258,soil_moisture,8080
2025-12-18 17:33:55.806984,192.168.1.5,10.0.0.1,323,soil_moisture,8080
2025-12-19 04:45:55.807010,192.168.1.40,10.0.0.1,494,pesticide,1883
2025-12-19 03:08:55.807040,192.168.1.15,10.0.0.1,581,humidity,443
2025-12-19 02:05:55.807066,192.168.1.14,10.0.0.1,557,temp,1883
2025-12-19 02:16:55.807092,192.168.1.24,10.0.0.1,128,humidity,443
2025-12-19 13:05:55.807117,192.168.1.17,10.0.0.1,57,temp,443
2025-12-19 12:21:55.807144,192.168.1.50,10.0.0.1,643,humidity,443
2025-12-19 06:52:55.807189,192.168.1.18,10.0.0.1,378,pesticide,1883
2025-12-19 06:33:55.807217,192.168.1.42,10.0.0.1,82,temp,443
2025-12-19 12:46:55.807244,192.168.1.46,10.0.0.1,214,pesticide,443
2025-12-18 20:06:55.807274,192.168.1.42,10.0.0.1,527,humidity,1883
2025-12-19 07:15:55.807300,192.168.1.36,10.0.0.1,743,humidity,1883
2025-12-19 00:28:55.807323,192.168.1.18,10.0.0.1,421,pesticide,8080
2025-12-18 18:08:55.807346,192.168.1.6,10.0.0.1,644,pesticide,8080
2025-12-19 06:44:55.807370,192.168.1.36,10.0.0.1,449,temp,8080
2025-12-19 08:52:55.807394,192.168.1.36,10.0.0.1,483,humidity,8080
2025-12-19 02:21:55.807417,192.168.1.45,10.0.0.1,155,soil_moisture,1883
2025-12-19 10:09:55.807441,192.168.1.17,10.0.0.1,202,pesticide,1883
2025-12-19 10:25:55.807464,192.168.1.33,10.0.0.1,639,humidity,8080
2025-12-19 07:55:55.807491,203.0.113.252,10.0.0.1,10133,temp,8080
2025-12-19 00:30:55.807523,192.168.1.44,10.0.0.1,792,pesticide,443
2025-12-19 07:42:55.807547,192.168.1.36,10.0.0.1,156,humidity,443
2025-12-19 12:52:55.807570,192.168.1.25,10.0.0.1,266,temp,1883
2025-12-19 13:27:55.807594,192.168.1.40,10.0.0.1,589,soil_moisture,1883
2025-12-18 17:14:55.807619,192.168.1.23,10.0.0.1,124,temp,1883
2025-12-19 08:55:55.807643,192.168.1.26,10.0.0.1,353,temp,443
2025-12-19 03:33:55.807667,192.168.1.23,10.0.0.1,651,temp,443
2025-12-19 14:01:55.807692,192.168.1.21,10.0.0.1,599,pesticide,1883
2025-12-18 19:50:55.807716,192.168.1.18,10.0.0.1,414,soil_moisture,443
2025-12-19 12:26:55.807750,192.168.1.16,10.0.0.1,389,temp,8080
2025-12-19 09:59:55.807778,192.168.1.37,10.0.0.1,564,pesticide,8080
2025-12-19 13:18:55.807805,192.168.1.3,10.0.0.1,233,soil_moisture,1883
2025-12-19 10:33:55.807832,192.168.1.16,10.0.0.1,78,temp,1883
2025-12-19 05:35:55.807859,192.168.1.39,10.0.0.1,86,soil_moisture,443
2025-12-19 10:06:55.807886,192.168.1.20,10.0.0.1,249,soil_moisture,1883
2025-12-19 02:42:55.807911,192.168.1.3,10.0.0.1,523,humidity,443
2025-12-18 16:06:55.807935,192.168.1.29,10.0.0.1,383,temp,1883
2025-12-19 02:43:55.807960,192.168.1.24,10.0.0.1,399,soil_moisture,443
2025-12-19 13:12:55.807985,192.168.1.29,10.0.0.1,710,humidity,443
2025-12-19 13:08:55.808010,192.168.1.10,10.0.0.1,614,temp,1883
2025-12-19 01:53:55.808036,192.168.1.29,10.0.0.1,324,pesticide,443
2025-12-19 05:17:55.808063,192.168.1.16,10.0.0.1,465,temp,443
2025-12-18 22:53:55.808090,192.168.1.42,10.0.0.1,635,pesticide,443
2025-12-19 11:36:55.808218,192.168.1.10,10.0.0.1,715,humidity,8080
2025-12-19 04:51:55.808249,192.168.1.50,10.0.0.1,695,pesticide,1883
2025-12-19 13:37:55.808275,192.168.1.22,10.0.0.1,389,humidity,1883
2025-12-18 19:06:55.808302,192.168.1.10,10.0.0.1,279,temp,443
2025-12-19 00:07:55.808328,192.168.1.27,10.0.0.1,505,soil_moisture,443
2025-12-19 01:53:55.808354,192.168.1.50,10.0.0.1,336,humidity,8080
2025-12-19 12:14:55.808387,192.168.1.9,10.0.0.1,687,soil_moisture,1883
2025-12-19 05:14:55.808414,192.168.1.47,10.0.0.1,51,temp,8080
2025-12-18 23:51:55.808440,192.168.1.4,10.0.0.1,472,humidity,8080
2025-12-19 06:59:55.808467,192.168.1.11,10.0.0.1,397,pesticide,1883
2025-12-19 08:10:55.808492,192.168.1.3,10.0.0.1,311,pesticide,443
2025-12-19 08:48:55.808525,192.168.1.14,10.0.0.1,315,pesticide,443
2025-12-19 06:41:55.808550,192.168.1.33,10.0.0.1,782,soil_moisture,443
2025-12-19 07:02:55.808575,192.168.1.46,10.0.0.1,658,pesticide,8080
2025-12-19 08:12:55.808601,192.168.1.5,10.0.0.1,772,temp,8080
2025-12-18 23:31:55.808627,192.168.1.33,10.0.0.1,225,soil_moisture,8080
2025-12-19 08:05:55.808652,192.168.1.33,10.0.0.1,521,pesticide,8080
2025-12-18 19:23:55.808677,192.168.1.31,10.0.0.1,582,soil_moisture,1883
2025-12-19 14:33:55.808703,192.168.1.16,10.0.0.1,118,pesticide,443
2025-12-19 07:43:55.808728,192.168.1.20,10.0.0.1,75,soil_moisture,8080
2025-12-18 20:04:55.808753,192.168.1.23,10.0.0.1,552,pesticide,1883
2025-12-19 14:51:55.808778,192.168.1.4,10.0.0.1,482,pesticide,443
2025-12-18 19:22:55.808803,192.168.1.46,10.0.0.1,537,temp,1883
2025-12-19 12:28:55.808835,192.168.1.32,10.0.0.1,426,soil_moisture,1883
2025-12-19 13:13:55.808860,192.168.1.13,10.0.0.1,318,temp,8080
2025-12-19 12:41:55.808889,192.168.1.25,10.0.0.1,199,soil_moisture,443
2025-12-18 23:12:55.808925,192.168.1.40,10.0.0.1,700,humidity,8080
2025-12-19 03:04:55.808952,192.168.1.6,10.0.0.1,455,humidity,443
2025-12-19 01:13:55.808979,192.168.1.15,10.0.0.1,429,pesticide,1883
2025-12-18 16:59:55.809005,192.168.1.29,10.0.0.1,368,temp,8080
2025-12-19 10:22:55.809031,192.168.1.6,10.0.0.1,279,soil_moisture,1883
2025-12-18 19:03:55.809056,192.168.1.25,10.0.0.1,204,temp,1883
2025-12-19 01:03:55.809081,192.168.1.50,10.0.0.1,423,pesticide,1883
2025-12-18 23:44:55.809106,192.168.1.30,10.0.0.1,788,soil_moisture,443
2025-12-18 22:42:55.809131,192.168.1.39,10.0.0.1,110,soil_moisture,443
2025-12-19 00:00:55.809171,192.168.1.45,10.0.0.1,513,soil_moisture,8080
2025-12-19 13:35:55.809198,192.168.1.27,10.0.0.1,564,temp,8080
2025-12-19 00:38:55.809225,192.168.1.5,10.0.0.1,72,temp,8080
2025-12-19 08:55:55.809250,192.168.1.49,10.0.0.1,328,humidity,443
2025-12-19 11:11:55.809276,192.168.1.9,10.0.0.1,119,temp,443
2025-12-19 00:13:55.809301,192.168.1.8,10.0.0.1,268,pesticide,8080
2025-12-18 21:21:55.809326,192.168.1.24,10.0.0.1,168,temp,8080
2025-12-19 05:20:55.809351,192.168.1.31,10.0.0.1,697,humidity,1883
2025-12-19 07:21:55.809378,192.168.1.20,10.0.0.1,509,temp,443
